Date,Open,High,Low,Close,Volume
04-29-2019,1591.93,1603.08,1591.93,1598.36,3150390000
04-26-2019,1575.66,1591.25,1574.06,1589.9,3264390000
04-25-2019,1587.05,1587.05,1565.46,1575.61,3440010000
04-24-2019,1585.11,1594.03,1583.36,1588.13,3468480000
04-23-2019,1560.53,1587.58,1560.53,1585.09,3674480000
04-22-2019,1565.22,1565.22,1554.46,1560.04,3010130000
04-18-2019,1567.09,1569.2,1556.11,1565.75,3507100000
04-17-2019,1584.13,1588.6,1561.57,1567.6,3648100000
04-16-2019,1580.26,1585.43,1579.49,1582.79,3403120000
04-15-2019,1585.17,1587.98,1574.73,1579.17,3114530000
04-12-2019,1581.38,1589.73,1580.23,1584.8,3726050000
04-11-2019,1581.93,1583.73,1577.37,1579.14,2970650000
04-10-2019,1560.02,1581.65,1560.02,1581.55,3092230000
04-09-2019,1577.51,1577.51,1558.39,1559.68,3032480000
04-08-2019,1581.35,1581.35,1571.21,1579,3056460000
04-05-2019,1568.23,1582.61,1568.23,1582.56,3155970000
04-04-2019,1561.07,1567.5,1558.36,1567.49,3038740000
04-03-2019,1554.88,1568.4,1554.88,1560.91,3570000000
04-02-2019,1556.08,1556.13,1545.55,1553.32,3267210000
04-01-2019,1542.89,1556.4,1542.89,1556.06,3560090000
03-29-2019,1536.61,1546.98,1532.23,1539.74,3752520000
03-28-2019,1522.89,1536.44,1520.12,1535.1,3185460000
03-27-2019,1527.97,1530.05,1505.76,1522.23,3422400000
03-26-2019,1513.76,1535.87,1513.76,1528.17,3288570000
03-25-2019,1505.87,1520.49,1494.99,1512.86,3406110000
03-22-2019,1561.97,1561.97,1505.88,1505.92,4253730000
03-21-2019,1541.83,1569.35,1538.36,1562.41,3612620000
03-20-2019,1554.72,1561.74,1535.41,1543.16,3779160000
03-19-2019,1565.53,1570.89,1552.66,1554.99,3650740000
