Date,Open,High,Low,Close,Volume
06-28-2017,5693.48,5757.23,5660.53,5753.03,2077390000
06-27-2017,5752.72,5761.04,5671.6,5671.6,2189250000
06-26-2017,5832.31,5845.15,5765.87,5777.59,2155460000
06-23-2017,5775.03,5810.31,5759.7,5803.11,4164310000
06-22-2017,5787.44,5802.46,5767.87,5779.87,2177430000
06-21-2017,5740.58,5784.92,5737.01,5782.39,2408800000
06-20-2017,5763,5772.17,5725.01,5726.31,2580440000
06-19-2017,5729.54,5776.37,5724.49,5772.22,1989290000
06-16-2017,5694.21,5695.74,5656.62,5681.48,3133000000
06-15-2017,5661.36,5707.37,5634.58,5700.89,1870010000
06-14-2017,5774.12,5774.2,5682.35,5727.07,1949040000
06-13-2017,5740.21,5760.54,5709.17,5751.82,2063930000
06-12-2017,5677.16,5716.2,5633.34,5708.18,2588860000
06-09-2017,5891.67,5897.69,5657.76,5741.94,3154590000
06-08-2017,5894.75,5895.18,5852.65,5885.3,2134350000
06-07-2017,5871.77,5883.19,5845.96,5877.59,1827220000
06-06-2017,5869.48,5890.88,5848.32,5856.77,1893110000
06-05-2017,5881.22,5888.92,5871.09,5878.12,1742160000
06-02-2017,5834.41,5881.46,5825.74,5881.46,1825450000
06-01-2017,5804.17,5816.6,5779.89,5816.51,1946000000
05-31-2017,5812.97,5813.26,5762.56,5788.8,2212130000
05-30-2017,5785.38,5799.99,5781.37,5794.63,1690930000
05-26-2017,5782.17,5790.2,5771.71,5788.36,1573200000
05-25-2017,5748.29,5793.13,5738.82,5778.37,1775750000
05-24-2017,5720.83,5732.57,5705.17,5730.3,1672380000
05-23-2017,5714.94,5716.55,5690.2,5703.35,1709140000
05-22-2017,5662.95,5701.05,5661.59,5699.4,1728190000
05-19-2017,5640.71,5673.63,5640.68,5651.56,1908030000
05-18-2017,5569.81,5645.08,5568.47,5626.31,2134610000
05-17-2017,5673.62,5688.74,5578.16,5580.55,2355460000
05-16-2017,5715.15,5724.71,5699.41,5724.44,2006980000
05-15-2017,5687.97,5706.61,5683.1,5704.48,1865450000
05-12-2017,5683.58,5687.42,5672.04,5686.81,1749010000
05-11-2017,5662.59,5675.5,5637.4,5674.22,1952650000
05-10-2017,5681.33,5683.64,5661.44,5681.68,2111850000
05-09-2017,5667.98,5691.21,5664,5678.31,2005820000
05-08-2017,5649.18,5659.07,5638,5659.07,1912030000
05-05-2017,5640.78,5646.09,5619.6,5646.09,1903040000
05-04-2017,5623.57,5633.49,5606.05,5626.32,2059820000
05-03-2017,5624.88,5629.78,5608.16,5625.16,2152850000
05-02-2017,5642.41,5645.08,5625.49,5644.07,2162610000
05-01-2017,5602.44,5640.48,5600.31,5629.63,1763100000
04-28-2017,5598.47,5600,5575.21,5583.53,2005870000
04-27-2017,5555.27,5573.26,5551.55,5571.28,1883610000
04-26-2017,5553.6,5563.97,5537.99,5541.09,1899570000
04-25-2017,5523.48,5557.93,5521.52,5548.19,1898120000
04-24-2017,5503.27,5513.57,5494.46,5508.03,1842880000
04-21-2017,5447.28,5450.81,5430.22,5442.05,1736420000
04-20-2017,5422.47,5455.88,5413.32,5443.53,1751490000
04-19-2017,5416.3,5431,5392.28,5399.64,1754240000
04-18-2017,5383.74,5405.54,5377.91,5391.66,1610230000
04-17-2017,5369.21,5399.2,5367.59,5399.2,1383550000
04-13-2017,5370.69,5398.99,5353.59,5353.59,1587150000
04-12-2017,5394.61,5399.55,5370.24,5377.03,1666570000
04-11-2017,5413.91,5422.79,5359.14,5398.4,1830760000
04-10-2017,5423.57,5442.71,5406.58,5421.68,1633190000
04-07-2017,5420.94,5434.18,5400.08,5418.37,1703730000
04-06-2017,5423.65,5435.06,5407.87,5420.88,1849790000
04-05-2017,5447.27,5479.86,5409.04,5418.52,2208600000
04-04-2017,5415.53,5441.34,5415.3,5440.41,1795260000
04-03-2017,5440.2,5453.44,5403.31,5432.2,1852990000
03-31-2017,5430.99,5451.5,5427.5,5436.23,1905150000
03-30-2017,5430.31,5446.51,5425.3,5439.74,1732100000
03-29-2017,5410.14,5433.36,5405.1,5430.27,1722190000
03-28-2017,5371.9,5422.25,5363.29,5407.21,1823600000
03-27-2017,5320.96,5383.22,5316.02,5374.27,1673060000
03-24-2017,5376.74,5392.28,5345.94,5364,1855040000
03-23-2017,5356.71,5375.43,5346.3,5355.14,1746990000
03-22-2017,5332.64,5372.27,5327.25,5367.55,1860290000
03-21-2017,5433.28,5439.58,5328.71,5332.53,2199920000
03-20-2017,5406.02,5426.47,5400.16,5413.31,1736790000
03-17-2017,5413.47,5423.28,5406.81,5408.76,3189970000
03-16-2017,5421.46,5423.66,5399.27,5412.08,1770640000
03-15-2017,5392.48,5426.84,5375.88,5416.25,1955400000
03-14-2017,5382.79,5384.88,5360.7,5382.17,1664870000
03-13-2017,5387.73,5396.39,5382.02,5394.57,1812460000
03-10-2017,5390.46,5394.66,5364.1,5385.9,1999440000
03-09-2017,5355.78,5370.66,5336.08,5363.98,1886780000
03-08-2017,5351.35,5375.77,5348.73,5359.81,1813080000
03-07-2017,5348.2,5373.26,5341.43,5351.28,1825510000
03-06-2017,5352.61,5368.27,5338.61,5360.31,1774040000
03-03-2017,5355.21,5373.48,5344.48,5373.48,1853600000
03-02-2017,5386.34,5387.73,5355.53,5363.26,2043610000
03-01-2017,5368.65,5398.43,5355.38,5390.99,2220350000
02-28-2017,5344.18,5347.47,5316.7,5330.31,2303390000
02-27-2017,5330.56,5347.88,5322.14,5347.55,1882610000
02-24-2017,5305.23,5343.31,5304.01,5343.31,1684650000
02-23-2017,5358.03,5358.53,5309.99,5332.37,1881490000
02-22-2017,5345.18,5354.73,5335.8,5352.13,1874710000
02-21-2017,5334.57,5353.16,5330.47,5350.73,1940110000
02-17-2017,5295.49,5324.72,5291.7,5324.72,1879030000
02-16-2017,5306.38,5316.79,5287.54,5300.64,1945600000
02-15-2017,5266.12,5304.34,5264.44,5302.39,2094140000
02-14-2017,5251.36,5271.1,5238.69,5271.07,1952370000
02-13-2017,5242.49,5262.42,5241,5256.82,1843480000
02-10-2017,5219.81,5234.27,5212.84,5226.69,1867270000
02-09-2017,5200.17,5221.62,5196.07,5212.16,1948120000
02-08-2017,5176.5,5201.57,5168.98,5196.58,1947100000
02-07-2017,5178.85,5196.27,5174.34,5185.88,1922030000
02-06-2017,5154.18,5167.96,5148.06,5167.96,1736140000
02-03-2017,5153.61,5165.47,5147.58,5161.6,1792330000
02-02-2017,5141.27,5162.56,5128.76,5147.7,2077010000
02-01-2017,5157.83,5162.46,5128.9,5152.69,2239570000
01-31-2017,5107.47,5116.8,5086.33,5116.77,2047460000
01-30-2017,5146.41,5146.88,5098.34,5129.33,1782380000
01-27-2017,5169.49,5172.43,5150.18,5168.06,1669190000
01-26-2017,5164.12,5168.2,5148.85,5156.92,1837020000
01-25-2017,5132.87,5153.18,5129,5151.47,1964040000
01-24-2017,5079.61,5108.22,5068.37,5101.06,1808560000
01-23-2017,5055.97,5073.24,5035.49,5065.7,1652370000
01-20-2017,5070.15,5085.34,5050.02,5063.2,1750340000
01-19-2017,5061.1,5078.41,5041.21,5051.17,1809900000
01-18-2017,5050.26,5058.2,5039.18,5055.85,1686260000
01-17-2017,5043.07,5053.2,5029.61,5044.65,1759440000
01-13-2017,5047.56,5066.95,5045.92,5059.51,1611260000
01-12-2017,5029.28,5044.37,4995.07,5041.43,1805840000
01-11-2017,5033.88,5050.21,5012.65,5050.21,1960830000
01-10-2017,5027.5,5049.83,5016.19,5035.17,1798610000
01-09-2017,5013.82,5033.32,5009.45,5024.9,1887740000
01-06-2017,4973.87,5020.7,4957.82,5007.08,1711870000
01-05-2017,4936.35,4967.9,4935.34,4964.95,1799170000
01-04-2017,4920.79,4944.74,4919.8,4937.21,1885490000
01-03-2017,4900.85,4928.49,4884.52,4911.33,1887670000
12-30-2016,4925.36,4927.16,4853.93,4863.62,1551690000
12-29-2016,4923.93,4933.71,4903.28,4918.28,1266350000
12-28-2016,4976.42,4978.43,4922.09,4926.29,1326660000
12-27-2016,4948.92,4992.08,4947.59,4965.81,1219050000
12-23-2016,4927.53,4940.04,4922.95,4940.02,1144900000
12-22-2016,4948.36,4948.36,4917.33,4934.39,1585470000
12-21-2016,4952.07,4957.45,4938.24,4948.91,1496850000
12-20-2016,4948.34,4961.55,4944.32,4953.8,1679630000
12-19-2016,4919.16,4963,4911.75,4934.85,1688680000
12-16-2016,4945.04,4952.14,4904.38,4914.86,3281480000
12-15-2016,4925.65,4959.9,4919.81,4933.41,2101320000
12-14-2016,4943.64,4955.25,4910.76,4921.22,1976570000
12-13-2016,4893.65,4960.48,4890.15,4935.84,2094860000
12-12-2016,4878.04,4882.98,4854.27,4874.3,1931840000
12-09-2016,4878.54,4897.24,4877.18,4895.9,2042340000
12-08-2016,4849.75,4869.56,4843.04,4859.19,2236580000
12-07-2016,4778.86,4854.32,4765.44,4851.94,2125370000
12-06-2016,4786.06,4796.58,4769.39,4788.67,1977480000
12-05-2016,4762.34,4795.28,4743.53,4778.14,1800570000
12-02-2016,4734.38,4759.03,4721.41,4739.37,1851030000
12-01-2016,4806.77,4810.44,4723.57,4734.1,2269790000
11-30-2016,4876.3,4880.76,4810.81,4810.81,2056060000
11-29-2016,4859.85,4896.57,4848.89,4873.21,1791760000
11-28-2016,4861.73,4878.87,4852.71,4857.02,1630150000
11-25-2016,4861.47,4870.9,4853.04,4870.02,768080000
11-23-2016,4856.72,4859.67,4832.59,4853.86,1617700000
11-22-2016,4876.92,4884.63,4861.08,4873.84,1890410000
11-21-2016,4822.03,4862.23,4819.57,4859,1748170000
11-18-2016,4832.81,4840.81,4804.44,4808.04,1865770000
11-17-2016,4789.79,4826.75,4781.72,4826.59,2084710000
11-16-2016,4745.03,4794.57,4742.95,4792.27,2066130000
11-15-2016,4733.57,4778.65,4727.98,4764.47,2159180000
11-14-2016,4752.61,4753.27,4677.41,4702.04,2371900000
11-11-2016,4729.14,4759.83,4711.96,4751.95,2290080000
11-10-2016,4849.71,4855.79,4685.74,4747.03,2986760000
11-09-2016,4748.91,4832.95,4747.35,4825.18,2827570000
11-08-2016,4766.48,4824.97,4757.25,4804.92,1739440000
11-07-2016,4737.98,4777.06,4731.79,4773.73,1916620000
11-04-2016,4647.59,4697.94,4647.59,4660.46,2020130000
11-03-2016,4718.53,4732.2,4673.05,4679.1,2113730000
11-02-2016,4764.83,4773.65,4717.56,4726.91,2124990000
11-01-2016,4810.3,4811.02,4726.35,4766.94,1880920000
10-31-2016,4821.31,4823.92,4801.16,4801.27,1709060000
10-28-2016,4820.5,4848.55,4794.07,4805.59,1911810000
10-27-2016,4883.07,4885.83,4831.69,4836.45,1926820000
10-26-2016,4863.52,4886.32,4846.44,4860.59,1732300000
10-25-2016,4908.18,4911.76,4885.9,4891.45,1580830000
10-24-2016,4884.16,4911.59,4880.77,4909.97,1533370000
10-21-2016,4836.54,4853.61,4822.78,4851.86,1651490000
10-20-2016,4831.31,4842.32,4805.84,4832.71,1745270000
10-19-2016,4833.81,4845.07,4830.68,4836.61,1548910000
10-18-2016,4849.91,4860.68,4837.31,4839.72,1476970000
10-17-2016,4808.47,4814.88,4790.45,4796.17,1427060000
10-14-2016,4828.9,4845.99,4806.73,4808.48,1593610000
10-13-2016,4785.59,4816.33,4760.07,4803.1,1737720000
10-12-2016,4824.27,4836.55,4806.33,4819.64,1567930000
10-11-2016,4890.17,4890.17,4804.24,4821.91,1822980000
10-10-2016,4887.73,4904.72,4885.59,4893.77,1365600000
10-07-2016,4883.94,4884.7,4840.93,4864.52,1647330000
10-06-2016,4871.95,4883.97,4851.53,4873.92,1655480000
10-05-2016,4872.98,4891.35,4870.81,4877.75,1755640000
10-04-2016,4880.57,4891.5,4841.72,4859.47,1711810000
10-03-2016,4864.63,4872.14,4848.21,4866.63,1606460000
09-30-2016,4856.1,4889.23,4846.9,4875.7,2063260000
09-29-2016,4868.46,4875.52,4819.02,4838.3,1946150000
09-28-2016,4871.84,4877.3,4850.04,4875.27,1788240000
09-27-2016,4813.89,4868.38,4811.28,4866.71,1754700000
09-26-2016,4830.17,4837.34,4812.32,4817.17,1672190000
09-23-2016,4881.45,4882.42,4853.41,4858.91,1762700000
09-22-2016,4879.28,4895.5,4876.37,4891.36,1914550000
09-21-2016,4826.58,4858.57,4797.9,4853.75,2001890000
09-20-2016,4813.78,4824.21,4797.78,4805.22,1697530000
09-19-2016,4833.84,4843.76,4787.44,4796.07,1792650000
09-16-2016,4811.79,4821.85,4794.2,4818.05,3013860000
09-15-2016,4749.71,4826.02,4748.67,4819.9,1950940000
09-14-2016,4726.75,4770.39,4726.75,4746.06,1902680000
09-13-2016,4740,4756.2,4701.79,4722.85,2071460000
09-12-2016,4656.59,4772.45,4656.51,4764.65,2007610000
09-09-2016,4763.04,4773.77,4681.54,4681.54,2208690000
09-08-2016,4816.48,4816.48,4791.22,4804,1839790000
09-07-2016,4829.91,4839.59,4813.99,4831.86,1878460000
09-06-2016,4806.66,4829.51,4797.34,4829.51,1777940000
09-02-2016,4806.14,4816.7,4781.61,4798.74,1474200000
09-01-2016,4774.81,4787.94,4750.24,4783.94,1592520000
08-31-2016,4770.23,4775.19,4751.69,4771.05,1761770000
08-30-2016,4787.77,4797.62,4760.28,4775.99,1561020000
08-29-2016,4787.93,4804.42,4784.63,4791.09,1416640000
08-26-2016,4782.46,4815.58,4758.1,4783.69,1591060000
08-25-2016,4773.68,4792.47,4768,4775.43,1511890000
08-24-2016,4812.49,4821.3,4770.73,4783.49,1714780000
08-23-2016,4828.79,4836.45,4816.76,4818.48,1547050000
08-22-2016,4797.95,4817.36,4791.06,4808.56,1560210000
08-19-2016,4800.2,4816,4786.27,4806.14,1632740000
08-18-2016,4802.33,4814.54,4794.29,4808.68,1659080000
08-17-2016,4799.03,4807.05,4772.43,4805.45,1747890000
08-16-2016,4814.21,4814.96,4796.92,4797.19,1698390000
08-15-2016,4814.77,4837.67,4812.45,4827.12,1533170000
08-12-2016,4794.35,4807.53,4790.49,4807.08,1501620000
08-11-2016,4800.59,4813.36,4790.65,4803.31,1511670000
08-10-2016,4799.83,4799.88,4771.98,4783.39,1651240000
08-09-2016,4787.92,4811.02,4786.38,4795.75,1664320000
08-08-2016,4791.1,4794.14,4770.22,4784.74,1624450000
08-05-2016,4769.17,4799.86,4763.58,4791.21,2017720000
08-04-2016,4731.54,4749.09,4719.01,4743.81,1930000000
08-03-2016,4716.58,4734.33,4712.1,4734.33,1909470000
08-02-2016,4748.42,4752.29,4689.55,4719.21,2142010000
08-01-2016,4734.44,4767.24,4728.73,4756.04,1866590000
07-29-2016,4734.7,4743.25,4715.77,4730.23,2072640000
07-28-2016,4710.23,4725.78,4696.08,4721.41,1950910000
07-27-2016,4711.11,4716.07,4685.11,4702.88,2122250000
07-26-2016,4664.1,4687.9,4648.92,4672.11,2038060000
07-25-2016,4662.9,4667.09,4650.5,4665.93,1770620000
07-22-2016,4650.98,4670.54,4635.22,4666.07,1639000000
07-21-2016,4662.95,4669.53,4634.07,4647.02,1880310000
07-20-2016,4630.85,4665.67,4623.93,4657.2,1877330000
07-19-2016,4601.68,4617.47,4595.38,4603.28,1694740000
07-18-2016,4595.06,4627.57,4591.83,4619.68,1585570000
07-15-2016,4602,4607.18,4579.83,4589.83,1610300000
07-14-2016,4597.19,4604.76,4585.7,4596.49,1641170000
07-13-2016,4589.13,4589.95,4565.7,4565.77,1650820000
07-12-2016,4579.85,4588.24,4570.56,4577.61,1866280000
07-11-2016,4544.33,4569.97,4544.33,4554.71,1718450000
07-08-2016,4484.92,4529.72,4476.5,4528.36,1947260000
07-07-2016,4451.15,4468.31,4438.8,4459.58,1672770000
07-06-2016,4388.43,4447.23,4375.72,4444.7,1876090000
07-05-2016,4414.35,4418.04,4386.56,4410.75,1690340000
07-01-2016,4411.77,4453.86,4411.76,4437.45,1745130000
06-30-2016,4378.75,4417.96,4359.57,4417.7,2171180000
06-29-2016,4323.33,4373.96,4322.36,4364.74,2116550000
06-28-2016,4245.32,4291.43,4245.29,4290.47,2074090000
06-27-2016,4247.71,4249,4179.74,4201.05,2659650000
06-24-2016,4294.8,4373.15,4274.54,4285.7,4411040000
06-23-2016,4437.61,4467.48,4420.16,4467.48,1738570000
06-22-2016,4415.46,4442.02,4400.88,4404.73,1682220000
06-21-2016,4408.03,4422.67,4398.64,4413.4,1698080000
06-20-2016,4424.11,4444.06,4397.36,4400.16,1779560000
06-17-2016,4409.75,4409.75,4363.63,4374.38,2638220000
06-16-2016,4387.9,4428.27,4362.16,4424.23,1851770000
06-15-2016,4433.68,4439.61,4404.58,4409.51,1802200000
06-14-2016,4413.71,4439.73,4392.43,4424.91,1919710000
06-13-2016,4436.12,4461.27,4419.73,4422.76,1888300000
06-10-2016,4473.08,4480.48,4447.33,4461.05,1822200000
06-09-2016,4501.15,4518.5,4494.76,4512.69,1632340000
06-08-2016,4521.1,4529.09,4505.39,4520.63,1692640000
06-07-2016,4527.86,4532.3,4511.42,4513.09,1747760000
06-06-2016,4517.88,4536.55,4510.33,4523.63,1663840000
06-03-2016,4520.98,4523.36,4480.8,4509.79,1697840000
06-02-2016,4510.81,4531.35,4488.08,4531.35,1729050000
06-01-2016,4507.18,4530.39,4502.78,4520.07,1797090000
05-31-2016,4513.85,4526.84,4497.65,4523.89,2285350000
05-27-2016,4490.96,4512.54,4489.16,4512.54,1505020000
05-26-2016,4478.57,4494.03,4469.76,4487.96,1606250000
05-25-2016,4459.26,4488.52,4453.05,4476.43,1784420000
05-24-2016,4381.34,4449.21,4380.46,4444.3,1942280000
05-23-2016,4364.73,4382.4,4353.36,4355.1,1865110000
05-20-2016,4330.07,4379.98,4329.57,4362.9,1970520000
05-19-2016,4319.86,4331.58,4284.37,4315.58,1805890000
05-18-2016,4314.34,4360.91,4305.73,4338.23,1934100000
05-17-2016,4376.55,4385.06,4311.18,4322.56,1925230000
05-16-2016,4335.33,4395.7,4329.89,4380.48,1741510000
05-13-2016,4337.83,4364.24,4318.7,4326.53,1698030000
05-12-2016,4376.09,4377.86,4312.88,4342.81,1930450000
05-11-2016,4395.88,4407.93,4360.73,4361.03,1859110000
05-10-2016,4360.73,4404.09,4351.16,4402.04,1760120000
05-09-2016,4331.66,4361.87,4329.9,4341.23,1625100000
05-06-2016,4290.36,4330.24,4282,4330.17,1860800000
05-05-2016,4326.91,4333.12,4299.61,4309.48,1888350000
05-04-2016,4314.5,4328.22,4301.07,4312.01,1950800000
05-03-2016,4349.08,4368.76,4329.76,4341.39,1984340000
05-02-2016,4350.83,4386.98,4334.59,4381.3,1880460000
04-29-2016,4367.59,4372.97,4307.1,4341.3,2376460000
04-28-2016,4419.12,4447.2,4355.3,4363.99,2161400000
04-27-2016,4412.82,4426.28,4381.17,4416.63,1938780000
04-26-2016,4480.6,4490.06,4439.38,4452.97,1825020000
04-25-2016,4459.67,4474.77,4452.87,4474.13,1582270000
04-22-2016,4478.45,4502.39,4440.14,4474.19,2018930000
04-21-2016,4540.71,4558.67,4522.85,4540.8,1758190000
04-20-2016,4539.2,4562.34,4523.9,4540.44,1781340000
04-19-2016,4573.58,4574.38,4515.98,4537.09,1824250000
04-18-2016,4535.21,4570.58,4531.11,4569.31,1672260000
04-15-2016,4550.31,4558.92,4531,4543.16,1684790000
04-14-2016,4554.66,4569.73,4541.66,4554.63,1645810000
04-13-2016,4526.92,4560.11,4524.26,4554.72,1936450000
04-12-2016,4464.07,4503.89,4435.05,4496.04,1759280000
04-11-2016,4496.26,4516.1,4458.47,4458.71,1545540000
04-08-2016,4506.97,4515.91,4459.56,4474.93,1588830000
04-07-2016,4519.02,4525.69,4459.72,4475.29,1908940000
04-06-2016,4476.35,4544.59,4476.35,4543.78,1761770000
04-05-2016,4479.11,4494.71,4465.04,4470.75,1726010000
04-04-2016,4526.39,4533.43,4503.65,4511.7,1705730000
04-01-2016,4461.77,4534.32,4452.11,4532.08,1812250000
03-31-2016,4491.01,4504.24,4478.13,4483.66,1774270000
03-30-2016,4494.7,4518.18,4481.84,4490.88,1717820000
03-29-2016,4391.19,4471.77,4384.27,4467.72,1806490000
03-28-2016,4415.04,4417.57,4393.08,4398.07,1381000000
03-24-2016,4380.23,4405.99,4374.71,4405.53,1590990000
03-23-2016,4431.82,4434.76,4394.96,4402.56,1732630000
03-22-2016,4403.47,4450.76,4401.26,4437.62,1596200000
03-21-2016,4403.09,4430.44,4400.35,4426.98,1609230000
03-18-2016,4408.82,4420.88,4387.8,4410.83,2829040000
03-17-2016,4390.06,4413.08,4376.87,4400.26,1907190000
03-16-2016,4359.67,4416.11,4357.74,4404.2,1781060000
03-15-2016,4354.38,4371.29,4339.86,4367.08,1692420000
03-14-2016,4347.94,4378.35,4347.55,4367.33,1615100000
03-11-2016,4337.12,4361.83,4320.55,4361.83,1801790000
03-10-2016,4307.87,4335.33,4232.08,4286.97,1936470000
03-09-2016,4281.1,4293.23,4258.08,4293.23,1789550000
03-08-2016,4272.72,4308.84,4258.82,4265.51,1993060000
03-07-2016,4303.81,4330.28,4271.56,4303.33,2084390000
03-04-2016,4334.03,4356.34,4301.35,4329,2171230000
03-03-2016,4330.4,4331.49,4296.32,4325.86,1936290000
03-02-2016,4328.72,4335.43,4301.09,4334.39,1912510000
03-01-2016,4238.08,4333.61,4225.93,4333.61,2080150000
02-29-2016,4228.57,4263.31,4200.15,4201.12,2065260000
02-26-2016,4273.59,4275.83,4227.29,4235.62,1814920000
02-25-2016,4212.48,4241.25,4173.25,4241.06,1667840000
02-24-2016,4116.02,4205.98,4088.12,4200.66,1978180000
02-23-2016,4209.32,4217.99,4158.56,4162.54,1777750000
02-22-2016,4203.6,4235.12,4199.93,4231.27,1794020000
02-19-2016,4129.75,4175.08,4121.59,4164.09,1903770000
02-18-2016,4212.22,4212.58,4146.1,4151.49,1955870000
02-17-2016,4138.43,4204.62,4125.83,4199.1,2296440000
02-16-2016,4077.33,4104.33,4049.88,4104.33,2117920000
02-12-2016,3996.64,4022.12,3965.74,4019.19,1983190000
02-11-2016,3910.57,3988.71,3902.86,3962.22,2812330000
02-10-2016,3996.76,4045.48,3962.7,3966.28,2448380000
02-09-2016,3903.93,4008.06,3902.74,3947.8,2465790000
02-08-2016,3947.99,3979.09,3888.78,3960.67,2702070000
02-05-2016,4150.35,4152.73,4008.45,4024.47,2479280000
02-04-2016,4158.05,4200.99,4120.58,4167.77,2200930000
02-03-2016,4213.67,4218.16,4099.24,4171.97,2466190000
02-02-2016,4262.45,4265.04,4180.57,4193.1,2185180000
02-01-2016,4254.41,4301.63,4238.2,4286.56,1983340000
01-29-2016,4186.35,4279.17,4184.31,4279.17,2607550000
01-28-2016,4197.2,4197.48,4116.5,4186.06,2322310000
01-27-2016,4214.94,4226.09,4111.93,4128.86,2115710000
01-26-2016,4211.92,4250.97,4177.85,4233.85,1981180000
01-25-2016,4245.47,4268.11,4193.32,4196.53,2028880000
01-22-2016,4226.44,4260.55,4209.24,4259.77,2153340000
01-21-2016,4146.45,4200.36,4099.3,4142.6,2447750000
01-20-2016,4078.23,4178.64,3992.91,4136.28,3204130000
01-19-2016,4199.56,4202.04,4101.05,4147.07,2394550000
01-15-2016,4123.87,4184.69,4085.79,4141.08,2818630000
01-14-2016,4201.23,4308.25,4133.32,4272.97,2565560000
01-13-2016,4352.64,4359.5,4177.3,4183.12,2533200000
01-12-2016,4322.77,4353.19,4273.02,4333.72,2147470000
01-11-2016,4300.97,4311.14,4217.63,4283.55,2391110000
01-08-2016,4336.12,4362.46,4264.81,4270.78,2288750000
01-07-2016,4349.14,4403.61,4303.66,4305.72,2552590000
01-06-2016,4409.78,4467.55,4409.49,4443.99,2168620000
01-05-2016,4512.04,4522.12,4466.05,4484.18,1927380000
01-04-2016,4485.06,4497.86,4439.13,4497.86,2218420000
12-31-2015,4634.16,4642.55,4592.88,4593.27,1437480000
12-30-2015,4687.16,4688.66,4651.73,4652.01,1247530000
12-29-2015,4645.08,4702.74,4644.32,4691.08,1383470000
12-28-2015,4610.41,4621.68,4580.13,4621.35,1310650000
12-24-2015,4626.32,4635.59,4620.8,4622.77,706880000
12-23-2015,4612.16,4626.17,4605.36,4624.59,1591490000
12-22-2015,4580.61,4596.08,4560.54,4589.26,1556670000
12-21-2015,4547.92,4560.71,4519.82,4560.55,1673400000
12-18-2015,4578.69,4593.4,4513.23,4514.83,3765210000
12-17-2015,4680.63,4681.13,4597.65,4598.14,1897220000
12-16-2015,4633.85,4673.54,4582.87,4664.56,2016610000
12-15-2015,4607.2,4636.77,4592.72,4597.33,2054710000
12-14-2015,4535.56,4571.57,4478.25,4570.16,2196060000
12-11-2015,4583.08,4600.91,4534.05,4537.56,2084950000
12-10-2015,4627.77,4674,4619.98,4643.05,1746520000
12-09-2015,4674.8,4698.25,4595.01,4622.14,2003450000
12-08-2015,4646.43,4708.47,4643.65,4694.77,1871450000
12-07-2015,4718.55,4720.82,4671.87,4693.62,1952690000
12-04-2015,4621.48,4722.39,4612.11,4716.12,1897490000
12-03-2015,4704.2,4705.78,4579.91,4606.75,2088100000
12-02-2015,4720.27,4739.75,4680.06,4686.22,2060340000
12-01-2015,4685.74,4716.16,4682.4,4716.16,2035570000
11-30-2015,4692.57,4695.06,4654.53,4664.51,2223880000
11-27-2015,4680.44,4689.58,4665.92,4680.47,781730000
11-25-2015,4674.23,4683.55,4666.24,4672.88,1539300000
11-24-2015,4645.52,4682.13,4621.63,4669.41,1956920000
11-23-2015,4689.98,4706.62,4655.6,4674.79,1668280000
11-20-2015,4680.51,4691.59,4674.61,4686.36,1766630000
11-19-2015,4657.61,4678.02,4648.94,4655.35,1794110000
11-18-2015,4586.24,4657.63,4580.72,4653.44,2017390000
11-17-2015,4571.55,4598.27,4554.89,4565.82,1861710000
11-16-2015,4494.56,4566.03,4486.09,4565.47,1819190000
11-13-2015,4566.12,4575.8,4499.15,4502.14,2001050000
11-12-2015,4617.78,4639.26,4588.08,4588.93,1820930000
11-11-2015,4657.19,4677.78,4631.06,4636.94,1672340000
11-10-2015,4628.83,4647.32,4616.71,4641.73,1906120000
11-09-2015,4687.35,4694.27,4627.12,4655.52,1850770000
11-06-2015,4695.88,4710.47,4665.41,4707.23,2066430000
11-05-2015,4718.51,4731.56,4678.79,4702.9,2054490000
11-04-2015,4729.07,4737.12,4698.84,4717.55,2096110000
11-03-2015,4692.03,4735.31,4685.98,4719.05,2028630000
11-02-2015,4658.79,4707.77,4652.45,4703.92,1888180000
10-30-2015,4676.3,4681.23,4648.83,4648.83,2016390000
10-29-2015,4657.78,4678.2,4653,4670.76,1928310000
10-28-2015,4649.1,4678.58,4609.93,4678.58,2141130000
10-27-2015,4617.6,4645.94,4617.44,4639.23,1986840000
10-26-2015,4621.14,4638.75,4606.66,4630.85,1758690000
10-23-2015,4623.72,4645.96,4598.74,4624.09,2178270000
10-22-2015,4451.32,4504.7,4438.6,4503.22,2156040000
10-21-2015,4462.22,4464.73,4409.9,4413.52,1895390000
10-20-2015,4454.62,4463.11,4424.34,4438.18,1711700000
10-19-2015,4428.06,4464.78,4420.8,4462.07,1619920000
10-16-2015,4419.95,4438.75,4405.88,4438.62,1855290000
10-15-2015,4361.98,4418.25,4357.22,4418.22,1942900000
10-14-2015,4356.82,4373.71,4328.96,4346.92,1902460000
10-13-2015,4354.06,4399.93,4349.18,4352.94,1565060000
10-12-2015,4378.64,4389.77,4363.96,4382.56,1343820000
10-09-2015,4355.24,4378.26,4341.51,4370.01,1804260000
10-08-2015,4316.18,4358.09,4275.59,4350.15,1984230000
10-07-2015,4331.87,4342.59,4279.21,4333.46,2149890000
10-06-2015,4315.32,4332.03,4273.7,4306.7,2085020000
10-05-2015,4296.54,4339.23,4290.25,4331.43,2005320000
10-02-2015,4136.96,4267.45,4124.55,4267.45,2183320000
