1995-01-02,,,,7.831,,5.629,,,11042.0
1995-01-03,380.9,17.44,459.1,7.873,7.723,5.655,7.873,89.21,11042.0
1995-01-04,375.3,17.48,460.7,7.818,7.62,5.812,7.819,89.35,11040.0
1995-01-05,376.6,17.72,460.3,7.859,7.654,5.873,7.865,89.04,11040.0
1995-01-06,372.2,17.67,460.7,7.863,7.62,5.87,7.865,89.71,11035.0
1995-01-09,374.0,17.4,460.8,7.877,7.654,5.911,7.903,88.43,11035.0
1995-01-10,375.1,17.37,461.7,7.836,7.637,5.812,7.849,88.53,11040.0
1995-01-11,377.3,17.72,461.7,7.785,7.567,5.759,7.803,88.49,11045.0
1995-01-12,381.4,17.72,461.6,7.794,7.55,5.758,7.803,88.19,11048.0
1995-01-13,379.3,17.52,466.0,7.68,7.34,5.698,7.625,88.25,11046.0
1995-01-16,378.3,17.88,469.4,7.684,7.357,5.702,7.633,88.07,11046.0
1995-01-17,380.6,18.32,470.1,7.68,7.427,5.77,7.671,88.38,11046.0
1995-01-18,382.6,18.73,469.7,7.698,7.444,5.864,7.702,88.54,11046.0
1995-01-19,383.6,18.69,466.9,7.739,7.461,5.863,7.733,87.59,11044.0
1995-01-20,385.4,18.65,464.8,7.808,7.496,5.881,7.787,87.46,11043.0
1995-01-23,381.4,18.1,465.8,7.826,7.478,5.911,7.787,87.44,11040.0
1995-01-24,381.8,18.39,465.9,7.849,7.513,5.948,7.81,87.5,11040.0
1995-01-25,380.9,18.39,467.4,7.798,7.477,5.947,7.756,87.69,11040.0
1995-01-26,381.7,18.24,468.3,7.748,7.388,5.915,7.691,87.67,11042.0
1995-01-27,376.8,17.95,470.4,7.616,7.244,5.912,7.552,87.67,11039.0
1995-01-30,379.4,18.09,468.5,7.64,7.227,5.869,7.552,87.18,11039.0
1995-01-31,377.7,18.39,470.4,7.579,7.243,5.959,7.506,88.03,11039.0
1995-02-01,378.7,18.52,470.4,7.665,7.363,5.937,7.612,87.77,11039.0
1995-02-02,379.1,18.54,472.8,7.665,7.362,5.998,7.605,87.76,11039.0
1995-02-03,378.8,18.78,478.6,7.507,7.138,5.86,7.422,88.23,11044.0
1995-02-06,378.3,18.59,481.1,7.534,7.206,5.963,7.46,88.21,11041.0
1995-02-07,377.3,18.46,480.8,7.52,7.188,5.959,7.437,88.51,11041.0
1995-02-08,378.3,18.3,481.2,7.516,7.136,5.905,7.414,88.28,11041.0
1995-02-09,378.8,18.24,480.2,7.576,7.239,5.931,7.489,88.14,11041.0
1995-02-10,378.4,18.46,481.5,7.613,7.306,5.912,7.542,87.8,11041.0
1995-02-13,377.9,18.27,481.6,7.604,7.289,5.953,7.534,87.82,11047.0
1995-02-14,378.4,18.32,482.6,7.491,7.167,5.948,7.412,87.35,11047.0
1995-02-15,378.6,18.42,484.5,7.424,7.097,5.891,7.344,87.4,11047.0
1995-02-16,378.6,18.59,485.2,7.41,7.027,5.842,7.306,86.62,11047.0
1995-02-17,380.6,18.91,482.0,7.423,7.059,5.854,7.32,86.44,11047.0
1995-02-20,,,,7.423,,5.868,,,11047.0
1995-02-21,380.6,18.86,482.7,7.441,7.075,5.848,7.35,86.11,11047.0
1995-02-22,381.5,18.63,485.1,7.334,6.9,5.853,7.191,85.95,11047.0
1995-02-23,381.0,18.43,486.9,7.321,6.918,5.831,7.176,85.78,11047.0
1995-02-24,378.2,18.69,488.1,7.312,6.875,5.886,7.15,85.85,11047.0
1995-02-27,378.0,18.66,483.8,7.22,6.756,5.849,7.042,86.26,11047.0
1995-02-28,378.3,18.49,487.4,7.205,6.773,5.954,7.05,85.92,11050.0
1995-03-01,376.2,18.32,485.6,7.227,6.79,5.911,7.065,86.03,11050.0
1995-03-02,378.0,18.35,485.1,7.289,6.857,5.9,7.132,85.01,11050.0
1995-03-03,377.8,18.63,485.4,7.342,6.891,5.897,7.178,84.3,11050.0
1995-03-06,380.2,18.59,485.6,7.413,6.977,5.917,7.253,83.54,11055.0
1995-03-07,385.4,18.63,482.1,7.431,6.977,5.944,7.261,81.98,11055.0
1995-03-08,380.9,18.33,483.1,7.342,6.891,5.943,7.17,83.29,11055.0
1995-03-09,382.4,18.02,483.2,7.275,6.822,5.9,7.094,83.02,11052.0
1995-03-10,383.1,17.91,489.6,7.222,6.821,5.939,7.063,84.3,11048.0
1995-03-13,386.1,18.19,490.1,7.182,6.752,5.922,7.01,83.83,11048.0
1995-03-14,386.7,17.94,492.9,7.108,6.7,5.933,6.95,84.0,11048.0
1995-03-15,387.2,18.11,491.9,7.09,6.699,5.922,6.927,83.61,11049.0
1995-03-16,385.6,18.16,495.4,7.09,6.682,5.91,6.942,83.79,11049.0
1995-03-17,384.2,18.26,495.5,7.107,6.698,5.907,6.957,83.68,11046.0
1995-03-20,383.5,18.56,496.1,7.12,6.68,5.896,6.972,84.15,11045.0
1995-03-21,382.8,18.43,495.1,7.186,6.732,5.923,7.04,83.92,11044.0
1995-03-22,383.5,18.96,495.7,7.199,6.714,5.895,7.04,83.66,11044.0
1995-03-23,384.3,18.92,495.9,7.186,6.714,5.868,7.024,83.73,11044.0
1995-03-24,382.7,18.78,501.0,7.084,6.625,5.834,6.918,84.17,11044.0
1995-03-27,382.3,19.07,503.2,7.049,6.607,5.823,6.895,83.65,11044.0
1995-03-28,383.2,19.05,503.9,7.141,6.711,5.849,7.001,82.92,11045.0
1995-03-29,382.9,19.22,503.1,7.128,6.71,5.827,7.001,82.68,11045.0
1995-03-30,388.6,19.15,502.2,7.16,6.744,5.837,7.033,83.87,11045.0
1995-03-31,394.3,19.17,500.7,7.198,6.763,5.855,7.056,82.08,11045.0
1995-04-03,394.9,19.03,501.9,7.132,6.708,5.87,6.979,82.06,11044.0
1995-04-04,395.1,19.18,505.2,7.123,6.694,5.902,6.965,82.24,11044.0
1995-04-05,397.2,19.56,505.6,7.101,6.666,5.859,6.937,81.86,11044.0
1995-04-06,396.5,19.77,506.1,7.07,6.638,5.827,6.909,81.9,11044.0
1995-04-07,395.7,19.67,506.4,7.105,6.638,5.834,6.93,81.62,11044.0
1995-04-10,392.6,19.59,507.0,7.114,6.651,5.823,6.944,82.77,11044.0
1995-04-11,393.0,19.88,505.5,7.083,6.637,5.823,6.909,82.58,11044.0
1995-04-12,392.7,19.55,507.2,7.048,6.589,5.807,6.882,82.5,11044.0
1995-04-13,392.4,19.15,509.2,7.026,6.501,5.748,6.806,81.87,11044.0
1995-04-14,,,,7.021,,5.751,,,11044.0
1995-04-17,396.5,19.73,506.1,7.03,6.467,5.791,6.798,80.89,11042.0
1995-04-18,397.8,20.05,505.4,7.043,6.432,5.734,6.776,80.43,11042.0
1995-04-19,397.4,20.41,504.9,7.034,6.466,5.765,6.791,81.4,11042.0
1995-04-20,394.7,20.52,505.3,7.012,6.414,5.759,6.753,82.15,11041.0
1995-04-21,392.7,20.41,508.5,7.003,6.43,5.777,6.768,81.54,11041.0
1995-04-24,393.1,20.12,512.9,6.99,6.447,5.781,6.76,81.79,11041.0
1995-04-25,392.3,20.29,512.1,6.994,6.464,5.828,6.782,81.15,11041.0
1995-04-26,388.0,20.15,512.7,7.011,6.516,5.827,6.805,81.47,11041.0
1995-04-27,389.9,20.43,513.5,7.042,6.567,5.858,6.847,81.5,11041.0
1995-04-28,388.5,20.38,514.7,7.055,6.569,5.866,6.875,81.92,11041.0
1995-05-01,389.8,20.5,514.3,7.063,6.582,5.865,6.875,81.9,11041.0
1995-05-02,390.6,20.09,514.9,7.02,6.513,5.87,6.812,81.6,11041.0
1995-05-03,391.4,19.89,520.5,6.932,6.417,5.807,6.715,81.41,11041.0
1995-05-04,393.0,20.29,520.5,6.859,6.389,5.743,6.66,81.35,11041.0
1995-05-05,392.4,20.33,520.1,6.687,6.175,5.73,6.437,81.39,11041.0
1995-05-08,390.9,20.29,524.0,6.695,6.191,5.739,6.451,80.87,11041.0
1995-05-09,384.6,19.61,523.6,6.593,6.089,5.797,6.348,81.42,11040.0
1995-05-10,384.5,19.75,524.4,6.678,6.139,5.817,6.414,81.6,11040.0
1995-05-11,384.4,19.41,524.4,6.677,6.19,5.832,6.451,83.63,11040.0
1995-05-12,384.3,19.52,525.5,6.669,6.188,5.866,6.45,84.16,11045.0
1995-05-15,385.6,19.9,527.7,6.617,6.136,5.854,6.406,83.77,11045.0
1995-05-16,385.5,20.08,528.2,6.543,6.084,5.849,6.346,83.96,11045.0
1995-05-17,384.2,19.96,527.1,6.547,6.118,5.848,6.361,84.29,11045.0
1995-05-18,384.2,20.0,519.6,6.595,6.152,5.863,6.405,84.05,11045.0
1995-05-19,383.1,20.06,519.2,6.63,6.184,5.845,6.441,84.38,11045.0
1995-05-22,382.8,19.81,523.6,6.634,6.219,5.896,6.464,84.28,11045.0
1995-05-23,383.8,19.77,528.6,6.556,6.115,5.902,6.367,84.54,11045.0
1995-05-24,384.7,19.41,528.6,6.414,5.991,5.864,6.205,84.24,11045.0
1995-05-25,385.9,19.26,528.6,6.384,5.974,5.837,6.176,82.15,11045.0
1995-05-26,386.6,18.69,523.6,6.405,5.991,5.833,6.191,81.1,11045.0
1995-05-29,,,,,,,,,11045.0
1995-05-30,387.9,18.78,523.6,6.282,5.856,5.817,6.052,81.53,11045.0
1995-05-31,387.6,18.89,533.4,6.286,5.856,5.786,6.059,82.67,11045.0
1995-06-01,388.3,18.9,533.5,6.202,5.738,5.664,5.957,82.63,11045.0
1995-06-02,387.0,19.14,532.5,6.097,5.552,5.542,5.818,82.56,11045.0
1995-06-05,387.7,19.25,535.6,6.072,5.534,5.624,5.804,82.39,11045.0
1995-06-06,387.8,19.06,535.5,6.092,5.601,5.682,5.847,82.63,11045.0
1995-06-07,389.5,19.13,533.1,6.193,5.785,5.775,5.992,82.42,11045.0
1995-06-08,389.5,18.91,532.4,6.268,5.869,5.764,6.073,82.34,11045.0
1995-06-09,391.1,18.8,527.9,6.4,6.021,5.751,6.205,82.26,11045.0
1995-06-12,390.2,18.86,530.9,6.353,5.952,5.708,6.153,82.33,11045.0
1995-06-13,389.4,18.91,536.0,6.121,5.629,5.603,5.86,82.54,11045.0
1995-06-14,390.6,19.05,536.5,6.154,5.679,5.608,5.896,82.0,11045.0
1995-06-15,393.9,18.94,537.1,6.179,5.73,5.617,5.925,82.41,11045.0
1995-06-16,392.7,18.84,539.8,6.2,5.745,5.646,5.946,82.15,11045.0
1995-06-19,394.2,18.22,545.2,6.141,5.693,5.635,5.888,82.14,11045.0
1995-06-20,393.4,18.01,545.0,6.162,5.726,5.567,5.931,81.75,11045.0
1995-06-21,392.5,17.46,544.0,6.112,5.674,5.576,5.88,82.04,11045.0
1995-06-22,391.9,17.5,551.1,6.024,5.605,5.513,5.792,82.21,11042.0
1995-06-23,392.1,17.49,549.7,6.053,5.62,5.531,5.82,81.61,11040.0
1995-06-26,391.8,17.64,544.1,6.12,5.705,5.551,5.908,81.88,11040.0
1995-06-27,391.0,17.77,542.4,6.145,5.739,5.567,5.93,81.76,11040.0
1995-06-28,388.8,17.97,544.7,6.082,5.658,5.556,5.871,82.51,11040.0
1995-06-29,389.4,17.56,543.9,6.246,5.86,5.638,6.044,81.62,11040.0
1995-06-30,385.6,17.4,544.8,6.207,5.793,5.573,5.97,81.73,11040.0
1995-07-03,,,547.1,6.207,5.793,5.488,5.97,81.57,11040.0
1995-07-04,,,,,,,,,11040.0
1995-07-05,385.2,17.18,547.3,6.186,5.776,5.665,5.955,81.51,11040.0
1995-07-06,385.2,17.37,554.0,6.027,5.523,5.539,5.743,81.46,11040.0
1995-07-07,386.7,17.14,556.4,6.047,5.556,5.521,5.75,82.03,11035.0
1995-07-10,386.6,17.34,557.2,6.039,5.556,5.499,5.75,82.06,11035.0
1995-07-11,386.7,17.32,554.8,6.118,5.624,5.525,5.83,82.45,11035.0
1995-07-12,390.2,17.49,560.9,6.093,5.59,5.514,5.794,82.43,11035.0
1995-07-13,389.4,17.25,561.0,6.089,5.606,5.513,5.808,82.03,11035.0
1995-07-14,389.6,17.32,559.9,6.156,5.692,5.584,5.904,82.04,11035.0
1995-07-17,389.9,17.2,562.7,6.228,5.76,5.609,5.977,82.31,11035.0
1995-07-18,390.1,17.35,558.5,6.304,5.812,5.609,6.044,81.96,11025.0
1995-07-19,388.4,17.33,551.0,6.412,5.899,5.576,6.141,81.51,11025.0
1995-07-20,386.3,17.01,553.5,6.412,5.899,5.586,6.149,81.73,11020.0
1995-07-21,386.6,16.79,553.6,6.533,5.987,5.604,6.269,81.9,11020.0
1995-07-24,387.3,16.88,556.6,6.446,5.952,5.572,6.194,81.72,11020.0
1995-07-25,386.2,16.93,561.1,6.411,5.935,5.598,6.187,82.05,11030.0
1995-07-26,386.5,17.5,561.6,6.459,5.975,5.618,6.224,81.65,11030.0
1995-07-27,383.2,17.49,565.2,6.42,5.891,5.565,6.162,81.57,11030.0
1995-07-28,389.3,17.43,562.9,6.472,5.942,5.573,6.213,81.54,11030.0
1995-07-31,388.4,17.56,562.1,6.424,5.875,5.572,6.154,81.69,11030.0
1995-08-01,388.9,17.7,559.6,6.476,5.908,5.596,6.206,81.24,11030.0
1995-08-02,388.9,17.78,558.8,6.437,5.858,5.566,6.154,82.32,11030.0
1995-08-03,390.3,17.72,558.8,6.524,5.942,5.576,6.243,82.03,11030.0
1995-08-04,389.3,17.71,558.9,6.494,5.908,5.563,6.206,82.18,11030.0
1995-08-07,389.6,17.65,560.0,6.463,5.891,5.562,6.176,82.67,11030.0
1995-08-08,390.4,17.79,560.4,6.459,5.891,5.556,6.176,82.73,11030.0
1995-08-09,390.3,17.78,559.7,6.481,5.925,5.545,6.198,82.78,11030.0
1995-08-10,390.0,17.89,557.5,6.504,5.959,5.544,6.243,83.25,11030.0
1995-08-11,389.3,17.86,555.1,6.608,6.079,5.584,6.385,84.3,11030.0
1995-08-14,389.9,17.48,559.7,6.582,6.045,5.572,6.34,84.19,11030.0
1995-08-15,390.9,17.47,558.6,6.552,6.062,5.609,6.34,86.07,11030.0
1995-08-16,387.9,17.55,560.0,6.539,6.062,5.587,6.318,86.28,11030.0
1995-08-17,389.0,17.66,559.0,6.565,6.114,5.586,6.37,85.81,11030.0
1995-08-18,389.9,17.87,559.2,6.56,6.097,5.584,6.355,86.09,11039.0
1995-08-21,389.7,18.25,558.1,6.53,6.063,5.604,6.31,86.09,11039.0
1995-08-22,388.1,18.54,559.5,6.56,6.08,5.589,6.348,86.37,11039.0
1995-08-23,388.4,18.0,557.1,6.582,6.133,5.588,6.363,86.15,11030.0
1995-08-24,387.9,17.86,557.5,6.47,5.999,5.493,6.235,85.86,11030.0
1995-08-25,387.8,17.86,560.1,6.35,5.866,5.49,6.11,85.75,11030.0
1995-08-28,387.8,17.82,559.0,6.345,5.849,5.453,6.11,85.6,11030.0
1995-08-29,386.9,17.82,560.0,6.362,5.916,5.494,6.147,86.1,11025.0
1995-08-30,385.8,17.79,560.9,6.328,5.882,5.43,6.103,86.11,11025.0
1995-08-31,386.9,17.84,561.9,6.286,5.865,5.45,6.074,85.61,11025.0
1995-09-01,384.7,18.04,563.8,6.231,5.797,5.413,6.007,85.5,11025.0
1995-09-04,,,,,,,,,11025.0
1995-09-05,384.1,18.58,569.2,6.184,5.78,5.478,5.971,85.55,11025.0
1995-09-06,384.2,18.36,570.2,6.184,5.762,5.493,5.97,86.13,11025.0
1995-09-07,386.7,18.27,570.3,6.226,5.829,5.503,6.029,86.23,11025.0
1995-09-08,385.6,18.44,572.7,6.222,5.828,5.516,6.028,86.04,11025.0
1995-09-11,386.6,18.47,573.9,6.226,5.828,5.51,6.028,86.05,11025.0
1995-09-12,389.1,18.64,576.5,6.159,5.76,5.431,5.962,86.02,11025.0
1995-09-13,388.2,18.54,578.8,6.184,5.81,5.462,5.991,87.06,11025.0
1995-09-14,389.5,18.85,583.6,6.1,5.708,5.429,5.889,86.85,11025.0
1995-09-15,389.0,18.92,583.4,6.129,5.74,5.448,5.932,86.98,11025.0
1995-09-18,389.7,18.93,582.8,6.179,5.774,5.437,5.976,86.57,11025.0
1995-09-19,389.3,18.95,584.2,6.137,5.74,5.358,5.939,87.04,11025.0
1995-09-20,387.7,18.69,586.8,6.108,5.739,5.326,5.924,86.41,11025.0
1995-09-21,388.1,17.56,583.0,6.208,5.808,5.382,6.019,83.86,11025.0
1995-09-22,386.1,17.25,581.7,6.242,5.858,5.344,6.063,84.41,11025.0
1995-09-25,386.3,17.47,581.8,6.246,5.875,5.416,6.085,84.76,11025.0
1995-09-26,386.9,17.33,581.4,6.263,5.91,5.441,6.115,84.84,11025.0
1995-09-27,386.5,17.57,581.0,6.267,5.884,5.409,6.115,84.39,11025.0
1995-09-28,386.4,17.76,585.9,6.267,5.918,5.44,6.096,84.22,11025.0
1995-09-29,386.5,17.54,584.4,6.182,5.868,5.396,6.022,84.44,11015.0
1995-10-02,384.8,17.64,581.7,6.144,5.817,5.416,5.978,84.43,11012.0
1995-10-03,385.2,17.56,582.3,6.123,5.783,5.494,5.949,84.68,11011.0
1995-10-04,385.6,17.3,581.5,6.09,5.749,5.462,5.905,84.68,11011.0
1995-10-05,385.1,16.87,582.6,6.073,5.716,5.388,5.883,84.11,11008.0
1995-10-06,386.1,17.03,582.5,6.068,5.749,5.457,5.89,84.43,11008.0
1995-10-09,387.8,17.31,578.4,6.077,5.749,5.478,5.897,84.15,11008.0
1995-10-10,387.6,17.42,577.5,6.093,5.766,5.425,5.933,84.32,11008.0
1995-10-11,387.4,17.29,579.5,6.085,5.732,5.462,5.911,84.56,11003.0
1995-10-12,387.0,17.12,583.1,6.043,5.697,5.461,5.867,84.19,11000.0
1995-10-13,386.4,17.41,584.5,5.963,5.663,5.448,5.801,84.5,11000.0
1995-10-16,386.1,17.59,583.0,5.955,5.645,5.468,5.794,84.29,11000.0
1995-10-17,386.0,17.68,586.8,5.938,5.628,5.421,5.779,84.0,11005.0
1995-10-18,385.9,17.61,587.4,5.992,5.679,5.399,5.844,84.45,11004.0
1995-10-19,383.8,17.32,590.6,5.971,5.662,5.398,5.822,83.86,11004.0
1995-10-20,384.1,17.37,587.5,6.042,5.73,5.341,5.902,83.65,11004.0
1995-10-23,384.2,17.21,585.1,6.079,5.765,5.416,5.931,83.33,11004.0
1995-10-24,384.2,17.32,586.5,6.008,5.678,5.363,5.85,83.48,11004.0
1995-10-25,384.5,17.32,582.5,6.0,5.624,5.378,5.821,83.53,11004.0
1995-10-26,384.3,17.58,576.7,6.071,5.641,5.388,5.837,83.39,11004.0
1995-10-27,383.9,17.54,579.7,6.041,5.625,5.406,5.83,83.91,11004.0
1995-10-30,383.8,17.62,583.2,6.033,5.608,5.437,5.816,83.89,11004.0
1995-10-31,384.3,17.64,581.5,6.024,5.625,5.462,5.816,83.72,11004.0
1995-11-01,383.8,17.74,584.2,5.978,5.524,5.472,5.743,84.09,11004.0
1995-11-02,384.2,17.98,589.7,5.895,5.457,5.45,5.663,84.4,11004.0
1995-11-03,383.7,17.94,590.6,5.936,5.473,5.469,5.699,84.2,11004.0
1995-11-06,383.7,17.71,588.5,5.961,5.506,5.489,5.742,84.1,11004.0
1995-11-07,386.6,17.65,586.3,5.982,5.557,5.536,5.772,84.16,11006.0
1995-11-08,386.2,17.82,591.7,5.927,5.489,5.535,5.698,84.17,11006.0
1995-11-09,387.4,17.84,593.3,5.961,5.505,5.531,5.72,83.47,11006.0
1995-11-10,390.5,17.83,592.7,5.994,5.539,5.562,5.757,83.93,11007.0
1995-11-13,388.1,17.8,592.3,5.96,5.487,5.583,5.72,84.22,11007.0
1995-11-14,386.5,17.82,589.3,5.948,5.453,5.536,5.691,84.06,11007.0
1995-11-15,385.6,17.93,594.0,5.985,5.521,5.524,5.735,83.72,11008.0
1995-11-16,386.2,18.19,597.3,5.91,5.469,5.492,5.661,83.87,11008.0
1995-11-17,387.5,18.57,600.1,5.91,5.451,5.49,5.654,83.88,11008.0
1995-11-20,387.1,18.06,596.9,5.934,5.468,5.405,5.668,83.67,11009.0
1995-11-21,385.4,17.97,600.2,5.947,5.485,5.494,5.69,83.7,11009.0
1995-11-22,382.1,17.96,598.4,5.938,5.519,5.513,5.72,83.54,11009.0
1995-11-23,,,,5.938,,5.521,,,11009.0
1995-11-24,,,600.0,5.912,5.484,5.474,5.69,84.05,11009.0
1995-11-27,384.9,18.38,601.3,5.879,5.466,5.468,5.668,84.59,11009.0
1995-11-28,387.9,18.33,606.5,5.879,5.466,5.525,5.668,84.6,11009.0
1995-11-29,389.2,18.26,607.6,5.829,5.408,5.472,5.616,84.82,11009.0
1995-11-30,388.6,18.18,605.4,5.745,5.358,5.482,5.524,85.37,11009.0
1995-12-01,387.4,18.43,607.0,5.704,5.324,5.437,5.502,85.29,11009.0
1995-12-04,387.3,18.63,613.7,5.638,5.291,5.437,5.444,85.09,11009.0
1995-12-05,388.7,18.67,617.7,5.679,5.324,5.462,5.472,84.67,11009.0
1995-12-06,390.3,18.77,620.2,5.675,5.341,5.471,5.501,84.94,11009.0
1995-12-07,390.5,18.73,616.2,5.733,5.391,5.502,5.552,85.3,11010.0
1995-12-08,391.4,18.97,617.5,5.724,5.391,5.475,5.559,85.26,11010.0
1995-12-11,390.0,18.66,619.5,5.708,5.374,5.478,5.537,85.25,11010.0
1995-12-12,389.8,18.73,618.8,5.724,5.391,5.398,5.552,85.47,11010.0
1995-12-13,387.9,19.0,621.7,5.749,5.408,5.409,5.573,85.45,11010.0
1995-12-14,387.3,19.11,616.9,5.757,5.408,5.409,5.566,84.92,11010.0
1995-12-15,387.6,19.51,616.3,5.761,5.373,5.333,5.566,85.12,11010.0
1995-12-18,388.6,19.67,606.8,5.862,5.442,5.343,5.661,84.6,11010.0
1995-12-19,388.4,19.12,611.9,5.749,5.305,5.227,5.529,85.1,11010.0
1995-12-20,389.6,18.97,605.9,5.761,5.356,5.148,5.558,85.01,11010.0
1995-12-21,388.7,18.96,610.5,5.744,5.315,5.001,5.551,84.84,11010.0
1995-12-22,388.2,19.14,612.0,5.711,5.299,5.007,5.507,84.73,11010.0
1995-12-25,,,,,,,,,11010.0
1995-12-26,388.6,19.27,614.3,5.686,5.266,5.066,5.478,84.54,11010.0
1995-12-27,387.7,19.5,614.5,5.657,5.25,5.034,5.457,84.66,11010.0
1995-12-28,387.8,19.36,614.1,5.628,5.2,4.991,5.428,84.85,11010.0
1995-12-29,388.1,19.55,615.9,5.575,5.167,5.083,5.385,84.83,11010.0
1996-01-02,391.9,19.81,620.7,5.595,5.183,5.118,5.392,84.76,11010.0
1996-01-03,396.2,19.89,621.3,5.574,5.166,5.177,5.355,85.22,11010.0
1996-01-04,395.4,19.91,617.7,5.644,5.199,5.169,5.406,85.37,11010.0
1996-01-05,396.5,20.26,616.7,5.677,5.182,5.166,5.413,85.12,11010.0
1996-01-08,396.5,20.26,618.5,5.685,5.199,5.166,5.42,85.23,11010.0
1996-01-09,396.9,19.95,609.5,5.739,5.215,5.144,5.463,85.17,11009.0
1996-01-10,400.2,19.67,598.5,5.827,5.249,5.177,5.529,84.91,11010.0
1996-01-11,399.3,18.79,602.7,5.756,5.198,5.176,5.456,85.19,11010.0
1996-01-12,396.7,18.25,601.8,5.739,5.164,5.153,5.434,85.14,11010.0
1996-01-15,396.1,18.38,599.8,,,,,85.35,11010.0
1996-01-16,398.8,18.05,608.4,5.627,5.061,5.132,5.325,86.07,11012.0
1996-01-17,400.0,18.52,606.4,5.577,5.044,5.133,5.296,86.33,11012.0
1996-01-18,397.6,19.18,608.2,5.524,5.01,5.096,5.245,86.47,11010.0
1996-01-19,399.9,18.94,611.8,5.528,5.042,5.104,5.266,86.8,11010.0
1996-01-22,403.5,18.62,613.4,5.61,5.094,5.129,5.353,86.79,11010.0
1996-01-23,403.6,18.06,612.8,5.651,5.111,5.104,5.375,86.85,11010.0
1996-01-24,403.5,18.28,620.0,5.614,5.065,5.116,5.331,87.2,11010.0
1996-01-25,406.7,17.67,617.0,5.697,5.115,5.115,5.408,87.49,11010.0
1996-01-26,405.8,17.73,621.6,5.635,5.066,5.093,5.336,87.67,11010.0
1996-01-29,405.8,17.45,624.2,5.689,5.083,5.145,5.38,87.41,11010.0
1996-01-30,407.0,17.56,630.1,5.618,5.0,5.104,5.3,87.63,11010.0
1996-01-31,408.5,17.74,636.0,5.576,4.933,5.051,5.236,87.43,11010.0
1996-02-01,413.7,17.71,638.5,5.601,4.917,5.002,5.221,87.26,11010.0
1996-02-02,417.7,17.8,635.8,5.667,4.916,4.979,5.264,86.97,11010.0
1996-02-05,415.9,17.54,641.4,5.692,4.949,5.009,5.3,86.26,11010.0
1996-02-06,414.6,17.69,646.3,5.655,4.916,4.961,5.271,86.43,11010.0
1996-02-07,411.4,17.74,649.9,5.671,4.915,4.919,5.271,86.64,11010.0
1996-02-08,411.5,17.76,656.1,5.658,4.898,4.908,5.25,86.76,11010.0
1996-02-09,407.8,17.78,656.4,5.662,4.881,4.927,5.235,86.88,11010.0
1996-02-12,403.3,17.97,661.5,5.592,4.83,4.922,5.163,86.77,11010.0
1996-02-13,405.1,18.91,660.5,5.58,4.796,4.917,5.134,86.76,11010.0
1996-02-14,406.5,18.96,655.6,5.633,4.83,4.908,5.163,86.43,11010.0
1996-02-15,405.7,19.04,651.3,5.704,4.88,4.895,5.242,86.44,11010.0
1996-02-16,407.5,19.16,648.0,5.779,4.913,4.885,5.3,86.07,11010.0
1996-02-19,,,,,,,,85.53,11010.0
1996-02-20,401.1,21.05,640.6,6.008,5.204,4.946,5.549,85.75,11010.0
1996-02-21,404.0,19.71,648.1,5.969,5.187,4.956,5.534,85.65,11010.0
1996-02-22,401.5,19.85,658.9,5.901,5.084,4.95,5.446,85.61,11010.0
1996-02-23,399.9,19.06,659.1,5.969,5.118,4.958,5.52,85.4,11010.0
1996-02-26,400.6,19.39,650.5,6.021,5.17,4.989,5.565,85.47,11010.0
1996-02-27,399.6,19.7,647.2,6.073,5.274,4.99,5.639,85.4,11010.0
1996-02-28,402.1,19.29,644.8,6.094,5.375,5.01,5.684,85.97,11010.0
1996-02-29,401.2,19.54,640.4,6.103,5.426,4.996,5.741,86.32,11010.0
1996-03-01,400.2,19.44,644.4,5.97,5.275,4.953,5.588,86.56,11010.0
1996-03-04,395.2,19.2,650.8,5.902,5.192,4.92,5.516,86.41,11008.0
1996-03-05,394.6,19.54,655.8,5.953,5.276,5.01,5.588,86.39,11008.0
1996-03-06,394.4,20.19,652.0,6.056,5.36,5.017,5.683,86.49,11008.0
1996-03-07,396.4,19.81,653.6,6.078,5.394,4.988,5.72,86.41,11008.0
1996-03-08,398.2,19.61,633.5,6.421,5.736,5.007,6.067,86.92,11008.0
1996-03-11,396.7,19.91,640.0,6.332,5.702,5.084,6.008,86.62,11008.0
1996-03-12,397.5,20.46,637.1,6.358,5.755,5.082,6.038,86.31,11008.0
1996-03-13,397.7,20.58,638.5,6.359,5.755,5.093,6.045,86.24,11008.0
1996-03-14,396.5,21.16,640.9,6.359,5.739,5.097,6.053,86.36,11008.0
1996-03-15,396.9,21.99,641.4,6.448,5.879,5.107,6.181,86.22,11008.0
1996-03-18,396.3,23.27,652.6,6.422,5.863,5.159,6.158,86.3,11008.0
1996-03-19,396.0,24.34,651.7,6.417,5.864,5.176,6.159,86.17,11008.0
1996-03-20,396.5,23.06,650.0,6.306,5.726,5.114,6.016,86.17,11008.0
1996-03-21,398.7,21.05,649.2,6.289,5.709,5.04,6.016,86.34,11008.0
1996-03-22,398.9,21.95,650.6,6.324,5.764,5.087,6.062,86.45,11008.0
1996-03-25,399.0,22.4,650.0,6.241,5.677,5.046,5.98,86.45,11008.0
1996-03-26,400.5,22.19,653.0,6.241,5.695,5.135,5.995,86.53,11008.0
1996-03-27,400.4,21.79,648.9,6.347,5.836,5.143,6.13,86.76,11008.0
1996-03-28,399.7,21.41,648.9,6.401,5.872,5.174,6.191,86.29,11010.0
